frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,draw_write_ms,total_ms
0,335.246,39.795,15.411,317.989,155.362,863.803
1,32.833,17.199,37.989,5.432,183.275,276.729
2,22.468,7.332,26.074,4.597,211.972,272.444
3,32.927,11.402,40.142,7.18,140.267,231.917
4,12.314,5.548,17.505,2.478,102.579,140.425
5,12.478,5.46,19.048,2.288,98.194,137.467
6,12.361,5.839,17.705,2.707,122.43,161.042
7,12.525,5.427,17.197,2.311,124.606,162.066
8,11.24,5.578,17.065,2.436,107.92,144.239
9,12.406,5.491,17.339,2.381,113.012,150.629
10,10.984,5.828,16.794,2.276,112.529,148.411
11,10.796,5.495,18.116,2.356,105.401,142.164
12,12.574,5.434,16.937,2.268,84.312,121.526
13,12.138,5.351,16.734,2.366,98.563,135.153
14,12.47,5.636,17.041,2.318,113.592,151.057
15,11.879,5.538,17.547,2.306,103.907,141.179
16,12.378,5.537,17.099,2.31,94.071,131.395
17,12.321,5.524,16.751,2.531,89.139,126.267
18,12.599,5.554,16.678,2.352,109.626,146.809
19,12.485,5.524,18.139,3.416,99.33,138.894
20,12.443,5.528,17.44,2.437,103.356,141.204
21,12.431,5.484,17.12,2.377,96.346,133.757
22,12.683,5.56,17.446,2.336,120.403,158.428
23,12.417,5.996,17.946,2.396,107.432,146.186
24,12.486,5.78,17.397,2.342,85.252,123.257
25,12.47,5.484,17.113,2.321,102.468,139.856
26,12.514,5.545,16.847,2.284,108.296,145.487
27,12.497,5.509,16.944,2.323,101.235,138.509
28,10.964,5.683,17.322,2.33,103.943,140.241
29,12.506,5.507,17.072,2.491,99.006,136.583
30,20.09,5.907,16.89,2.306,107.51,152.703
31,12.369,5.533,16.612,2.303,101.675,138.492
32,12.313,5.635,16.787,2.274,101.721,138.73
33,12.386,5.505,17.139,2.303,95.187,132.521
34,12.744,5.716,17.97,2.464,107.025,145.919
35,12.56,5.495,16.653,2.337,101.515,138.56
36,12.151,5.386,16.441,2.294,86.3,122.572
37,12.337,5.509,17.184,2.295,113.347,150.673
38,12.625,5.505,17.001,2.261,106.245,143.636
39,12.323,5.479,17.103,2.314,100.513,137.731
40,12.446,5.694,20.094,2.636,103.44,144.31
41,13.151,5.515,16.453,2.257,98.651,136.027
42,12.027,5.79,17.758,2.341,119.977,157.891
43,10.853,5.582,17.534,2.321,104.275,140.566
44,11.105,5.585,17.085,2.314,115.386,151.475
45,12.246,5.549,16.983,2.281,96.0,133.06
46,12.672,5.693,17.147,2.314,111.108,148.933
47,13.211,5.824,17.606,2.33,104.926,143.897
48,12.252,5.553,17.2,2.304,88.122,125.431
49,12.437,5.786,17.708,2.358,101.225,139.514
50,12.662,5.511,17.13,2.252,107.792,145.347
51,12.316,5.477,17.16,2.366,106.186,143.505
52,17.03,12.585,19.846,2.333,100.859,152.653
53,12.329,5.65,17.037,2.39,97.196,134.602
54,12.998,5.55,18.132,2.497,109.781,148.958
55,12.461,5.498,17.3,2.482,103.989,141.729
56,10.839,5.607,19.38,2.399,99.572,137.796
57,12.324,5.718,17.138,2.374,93.614,131.168
58,12.546,5.471,16.982,2.257,107.765,145.021
59,12.697,5.524,17.394,2.766,111.382,149.763
60,12.047,5.573,16.963,2.352,82.278,119.213
61,12.197,5.402,16.915,2.323,103.319,140.155
62,13.011,5.536,17.294,2.343,110.012,148.196
63,12.174,5.65,17.347,2.319,102.115,139.606
64,12.376,5.602,17.817,2.331,102.761,140.886
65,10.815,5.392,17.112,2.276,96.766,132.362
66,11.54,5.785,16.529,2.258,119.903,156.014
67,12.253,5.492,16.833,2.312,104.209,141.098
68,12.164,5.443,16.722,3.024,104.028,141.381
69,12.447,7.514,17.118,2.394,101.919,141.392
70,12.485,5.489,16.746,2.301,109.873,146.894
71,12.532,5.598,18.144,2.332,103.575,142.18
72,12.126,5.518,17.192,2.335,86.869,124.039
73,12.316,5.45,17.13,2.325,102.669,139.891
74,12.719,6.475,39.288,4.812,186.726,250.019
75,16.75,11.502,35.91,4.202,184.648,253.012
76,18.868,9.655,33.871,4.54,170.097,237.031
77,20.067,11.835,29.235,6.241,159.375,226.753
78,17.115,11.594,31.99,2.112,170.201,233.012
79,12.547,6.019,18.64,2.51,157.212,196.928
80,23.814,9.414,31.943,4.161,184.339,253.67
81,19.871,11.075,29.002,4.101,172.191,236.24
82,18.092,11.265,31.896,4.16,193.159,258.571
83,26.558,9.357,39.936,7.738,183.88,267.469
84,20.546,11.747,31.794,4.371,152.772,221.23
85,21.481,11.092,29.431,3.222,175.47,240.697
86,19.627,11.34,29.508,6.499,193.551,260.525
87,22.008,11.554,34.822,10.774,173.09,252.248
88,20.148,11.5,41.544,3.959,172.202,249.353
89,19.904,11.533,44.655,3.558,168.971,248.622
90,20.053,11.613,36.839,6.611,133.645,208.761
91,12.559,5.552,17.107,2.336,107.703,145.257
92,11.199,5.998,17.625,2.321,123.635,160.777
93,12.3,5.526,17.319,2.311,98.15,135.606
94,12.541,5.439,17.421,2.269,106.422,144.091
95,12.335,5.486,17.386,2.373,101.318,138.898
96,12.137,5.514,17.464,2.358,116.05,153.523
97,21.733,10.386,16.855,2.338,97.939,149.251
98,11.029,5.576,17.615,2.305,110.57,147.095
99,12.413,5.822,17.056,2.3,118.717,156.308
100,11.893,5.522,16.997,2.653,104.205,141.27
101,12.938,5.637,17.015,2.274,95.586,133.45
102,12.772,5.534,17.321,2.312,104.947,142.886
103,12.602,5.538,17.412,2.312,108.228,146.093
104,12.369,5.555,17.334,2.29,98.149,135.697
105,12.307,5.606,17.61,2.441,92.334,130.298
106,12.39,5.512,17.454,2.565,134.244,172.166
107,10.627,5.529,17.71,2.292,103.614,139.772
108,12.436,5.547,17.229,2.361,82.973,120.547
109,11.664,5.743,17.046,2.277,99.74,136.47
110,12.653,5.532,16.721,2.467,107.077,144.45
111,12.271,5.509,16.754,2.255,99.521,136.311
112,12.333,5.524,16.776,2.294,101.725,138.652
113,12.374,5.451,17.293,2.247,93.802,131.167
114,13.376,5.525,16.988,2.256,122.743,160.887
115,12.368,5.446,16.789,2.311,101.711,138.624
116,12.59,5.419,16.722,2.281,98.561,135.574
117,12.356,5.454,16.659,2.244,93.1,129.813
118,12.414,5.452,16.693,2.258,105.588,142.405
119,12.393,5.535,17.401,2.418,102.632,140.379
120,12.526,5.5,16.579,2.29,79.445,116.34
121,13.312,5.439,17.309,2.503,100.115,138.677
122,13.691,5.345,23.443,3.842,110.697,157.018
123,12.555,5.462,16.957,2.287,101.143,138.403
124,12.519,5.42,17.358,2.271,100.637,138.205
125,12.614,5.628,16.756,2.415,94.413,131.827
126,12.673,5.502,17.331,2.539,110.658,148.703
127,13.461,5.978,18.127,2.292,116.59,156.448
128,13.152,5.708,18.987,3.144,103.683,144.675
129,12.398,5.477,16.769,2.329,109.336,146.31
130,12.63,5.555,17.544,2.289,108.893,146.91
131,12.683,5.641,17.672,2.386,104.161,142.543
132,12.182,5.706,17.697,2.347,85.772,123.704
133,10.744,5.751,17.496,2.335,104.939,141.265
134,12.652,5.908,18.03,2.321,122.567,161.478
135,12.376,5.651,17.397,3.212,112.052,150.688
136,12.494,5.481,16.828,2.293,114.884,151.98
137,12.651,5.534,16.83,2.369,100.532,137.916
138,13.195,5.806,16.852,2.294,112.944,151.091
139,12.547,5.471,16.884,2.312,106.102,143.317
140,12.254,5.686,17.238,2.354,106.486,144.018
141,12.614,5.497,16.713,2.462,95.267,132.552
142,12.458,5.541,16.527,2.489,124.107,161.123
143,12.523,5.558,17.411,2.287,116.252,154.03
144,11.137,5.467,16.72,2.295,85.168,120.786
145,12.468,5.438,16.531,2.263,99.786,136.486
146,12.582,5.464,17.099,2.519,110.762,148.425
147,12.666,5.551,16.855,2.316,107.594,144.982
148,12.64,5.518,17.178,2.347,104.528,142.211
149,12.971,5.955,18.695,2.394,100.27,140.285
150,13.123,5.65,17.254,2.304,117.872,156.204
151,18.824,6.433,17.312,2.292,106.68,151.541
152,12.385,5.565,16.992,2.31,102.543,139.796
153,12.517,5.518,16.795,2.273,105.717,142.82
154,12.539,5.534,16.795,2.428,107.216,144.511
155,12.557,5.54,17.306,2.299,104.684,142.386
156,13.774,6.026,19.984,2.422,90.021,132.227
157,13.087,5.623,17.505,2.401,106.029,144.645
158,12.87,5.731,28.646,3.298,117.258,167.803
159,12.519,5.706,17.509,2.388,106.219,144.341
160,12.482,5.483,17.688,4.495,160.101,200.25
161,22.448,10.202,25.585,3.451,147.735,209.422
162,20.48,12.746,21.531,2.495,197.1,254.352
163,21.918,11.664,32.205,4.264,194.267,264.317
164,22.469,11.3,32.069,4.42,175.567,245.824
165,15.736,11.433,38.443,4.07,152.665,222.347
166,12.399,5.349,16.231,2.298,175.736,212.013
167,43.363,13.708,30.253,6.214,188.162,281.7
168,20.59,10.527,34.636,4.255,153.528,223.536
169,22.199,11.402,31.463,4.209,179.23,248.503
170,19.877,5.62,17.033,2.094,212.373,256.997
171,23.604,14.083,29.929,5.171,195.867,268.653
172,19.236,11.286,35.013,5.276,197.351,268.162
173,22.539,10.56,37.368,5.946,150.941,227.355
174,13.539,6.118,17.879,2.08,180.924,220.54
175,21.276,13.908,35.151,10.731,154.529,235.595
176,18.786,11.524,39.585,4.561,187.941,262.397
177,20.4,11.478,37.076,2.69,103.459,175.104
178,12.644,5.491,17.141,2.528,108.75,146.554
179,12.794,5.508,17.434,2.305,108.694,146.736
180,12.297,5.497,17.419,2.311,82.14,119.664
181,12.78,5.483,17.025,2.318,100.824,138.43
182,12.387,5.48,16.737,2.233,109.672,146.509
183,12.361,5.768,17.115,2.274,116.368,153.886
184,12.327,5.465,17.3,2.48,106.749,144.321
185,12.317,5.469,16.784,2.29,98.229,135.089
186,12.64,5.626,16.982,2.274,109.332,146.853
187,12.399,5.447,17.035,2.29,106.194,143.366
188,12.29,5.471,17.041,2.29,103.199,140.29
189,12.316,5.452,16.822,2.285,99.226,136.102
190,12.515,5.462,16.8,2.234,107.449,144.459
191,12.387,5.698,26.128,2.431,112.615,159.26
192,12.296,5.461,16.823,2.263,93.953,130.796
193,10.359,5.49,16.999,2.302,106.873,142.023
194,12.781,5.482,16.642,2.283,106.092,143.278
195,12.749,6.163,20.937,2.836,102.395,145.08
196,12.377,5.473,16.776,2.276,99.992,136.894
197,12.343,5.575,16.755,2.324,95.758,132.755
198,12.466,5.579,16.974,70.391,93.583,198.994
199,19.501,5.448,16.735,2.348,99.472,143.504
200,10.553,5.372,18.113,3.303,104.397,141.738
201,10.662,5.433,17.04,2.262,99.846,135.244
202,15.846,5.505,16.718,2.266,105.187,145.521
203,12.377,5.445,17.029,2.265,107.413,144.528
204,12.212,5.46,16.95,2.266,81.259,118.146
205,12.331,5.296,16.682,2.27,114.072,150.651
206,12.56,5.529,16.765,2.24,108.11,145.203
207,12.306,5.451,17.216,2.329,107.209,144.511
208,11.069,5.441,17.05,2.473,102.693,138.725
209,12.904,5.375,16.69,2.347,96.624,133.941
210,12.428,5.403,16.73,2.272,107.765,144.598
211,12.312,5.599,17.029,2.324,106.615,143.879
212,12.288,5.398,16.837,2.358,111.995,148.875
213,11.752,5.657,18.218,2.481,98.766,136.875
214,12.339,5.467,16.635,2.215,105.669,142.326
215,15.737,5.445,16.809,2.263,102.641,142.896
216,12.19,5.648,16.802,2.261,81.165,118.066
217,17.772,5.313,16.499,2.252,95.462,137.299
218,17.986,5.446,16.604,2.365,106.398,148.798
219,12.117,5.381,16.659,2.256,105.237,141.649
220,17.833,5.429,16.906,2.293,114.02,156.481
