frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
634,26.953,5.721,17.361,2.316,52.353
635,83.441,5.947,15.054,1.898,106.341
636,13.08,5.458,18.627,2.661,39.826
637,48.764,10.188,19.076,2.577,80.605
638,17.933,6.349,21.273,2.429,47.983
639,76.835,5.75,17.973,1.837,102.394
640,13.055,5.252,18.361,2.375,39.043
641,53.709,9.95,20.575,1.832,86.066
642,17.43,5.521,17.67,2.44,43.061
643,81.283,5.772,17.674,1.696,106.425
644,13.407,5.473,18.557,2.289,39.726
645,58.229,9.973,16.212,1.903,86.316
646,17.627,5.731,17.32,2.494,43.172
647,86.467,5.633,22.404,2.87,117.374
648,27.519,5.539,18.53,2.447,54.034
649,45.231,9.977,19.541,2.674,77.423
650,23.217,5.765,18.413,2.533,49.928
651,77.305,5.773,17.827,1.821,102.725
652,13.242,5.621,19.08,2.496,40.44
653,49.091,5.607,18.481,2.517,75.696
654,19.669,5.541,18.469,2.53,46.21
655,95.387,5.145,15.329,1.719,117.58
656,12.954,5.323,18.057,2.281,38.615
657,48.497,5.747,18.698,2.776,75.718
658,14.553,5.627,18.325,2.514,41.018
659,84.084,6.752,17.785,2.089,110.71
660,12.966,9.689,18.249,2.461,43.364
661,52.535,5.696,18.618,2.477,79.327
662,20.479,5.457,17.575,2.484,45.995
663,101.725,5.644,14.33,1.786,123.485
664,12.814,5.453,18.704,2.441,39.413
665,52.089,5.768,18.628,2.553,79.037
666,15.621,5.516,17.967,2.406,41.51
667,80.777,5.89,17.287,1.77,105.724
668,13.885,9.906,18.274,2.48,44.545
669,53.315,6.045,18.807,2.483,80.65
670,20.445,5.858,20.863,2.49,49.656
671,80.223,5.83,15.806,1.877,103.736
672,18.977,5.716,18.415,2.442,45.55
673,43.921,5.683,18.371,2.353,70.328
674,28.578,5.92,19.8,2.53,56.828
675,80.412,5.709,15.62,1.91,103.652
676,14.043,9.727,18.114,2.515,44.399
677,49.337,5.599,18.49,2.142,75.568
678,26.566,16.282,25.547,2.355,70.749
679,48.725,5.729,18.572,2.592,75.617
680,32.231,5.659,18.324,2.481,58.695
681,26.53,5.706,17.708,2.494,52.438
682,37.207,5.631,17.677,2.402,62.918
683,59.447,5.614,18.548,2.425,86.033
684,30.042,5.575,18.499,2.752,56.868
685,37.79,5.8,18.89,2.512,64.993
686,30.104,5.8,17.301,2.529,55.734
687,64.131,6.01,19.214,2.421,91.777
688,19.555,9.862,17.918,2.489,49.824
689,50.63,8.478,25.338,2.8,87.246
690,59.218,15.328,45.739,5.076,125.361
691,14.031,6.196,23.378,2.847,46.452
692,133.434,5.953,15.65,2.293,157.33
693,23.297,9.683,24.699,2.41,60.089
694,87.214,10.078,32.346,5.721,135.358
695,73.218,17.356,35.245,2.25,128.07
696,26.572,18.144,32.427,4.287,81.43
697,86.117,11.101,33.53,2.281,133.029
698,38.08,9.301,40.605,4.427,92.412
699,124.626,11.524,30.744,2.467,169.361
700,27.8,11.582,32.122,4.347,75.851
701,52.295,9.152,34.481,4.679,100.607
702,100.275,11.538,32.722,4.395,148.93
703,96.345,11.465,33.686,4.313,145.809
704,69.683,17.099,33.103,6.508,126.393
705,56.645,13.039,37.174,7.111,113.969
706,55.49,5.893,24.561,3.941,89.885
707,82.505,11.92,33.924,6.584,134.932
708,21.253,8.808,35.2,4.45,69.71
709,91.019,11.518,37.035,4.676,144.249
710,37.665,9.469,34.888,4.199,86.221
711,96.192,8.059,32.544,2.554,139.349
712,96.563,5.593,16.746,2.226,121.128
713,22.176,11.663,33.356,6.499,73.693
714,98.772,9.697,36.796,4.321,149.586
715,112.265,11.339,33.276,2.538,159.418
716,47.631,17.211,32.383,6.214,103.438
717,27.628,5.597,16.854,2.474,52.553
718,159.3,5.293,15.703,2.252,182.548
719,21.07,11.131,32.347,4.451,68.999
720,151.207,14.455,16.132,2.27,184.064
721,30.797,11.584,33.41,4.293,80.085
722,90.752,13.107,41.74,6.115,151.713
723,47.397,6.787,29.391,2.812,86.388
724,109.328,5.824,16.118,2.342,133.613
725,19.794,14.067,52.685,2.284,88.83
726,16.929,11.327,38.261,4.836,71.353
727,111.502,9.675,25.229,2.894,149.299
728,54.437,22.022,33.016,2.82,112.296
729,21.94,11.549,37.828,6.06,77.377
730,71.358,12.453,30.241,2.998,117.05
731,92.179,17.885,23.834,2.462,136.36
732,12.981,5.785,18.309,2.549,39.625
733,49.397,5.698,21.618,2.674,79.387
734,20.101,5.595,18.381,2.438,46.515
735,90.837,5.425,12.218,1.88,110.36
736,12.977,5.372,17.983,2.33,38.661
737,48.046,9.821,22.438,2.6,82.906
738,27.491,11.039,29.675,2.617,70.821
739,72.145,5.706,17.506,1.903,97.259
740,14.344,9.866,18.561,2.384,45.156
741,48.946,5.652,19.995,2.744,77.338
742,17.99,6.596,23.236,2.517,50.339
743,67.62,5.729,18.54,2.677,94.567
744,20.315,5.517,20.298,3.126,49.256
745,70.578,5.614,13.018,1.935,91.144
746,12.692,5.528,17.951,2.525,38.696
747,39.39,5.595,16.884,2.245,64.114
748,87.141,5.891,14.968,1.937,109.937
749,15.575,14.291,18.181,2.393,50.44
750,56.047,5.632,16.348,1.762,79.79
751,11.401,5.603,18.15,2.511,37.665
752,55.386,7.067,18.121,2.574,83.148
753,35.267,5.474,24.937,3.85,69.527
754,40.555,9.689,18.723,2.561,71.527
755,22.192,5.853,18.875,2.659,49.579
756,39.125,5.622,17.808,2.515,65.069
757,76.217,5.932,17.341,1.938,101.428
758,12.761,5.594,18.106,2.542,39.004
759,49.171,5.794,21.774,3.107,79.846
760,37.531,5.703,17.644,2.26,63.137
761,64.033,5.916,18.996,2.442,91.388
762,18.058,5.374,19.001,2.615,45.048
763,49.187,5.702,18.577,1.974,75.439
764,13.063,5.566,18.011,2.293,38.933
765,83.005,5.676,13.474,1.863,104.017
766,12.96,9.515,18.25,2.392,43.116
767,49.826,5.625,18.578,2.101,76.13
768,12.868,5.525,17.596,2.299,38.288
769,82.354,5.629,13.807,1.834,103.624
770,11.09,5.621,18.548,2.489,37.747
771,48.086,5.817,18.613,1.822,74.338
772,21.183,6.514,19.183,2.45,49.329
773,70.062,5.928,19.078,2.576,97.644
774,13.018,5.427,17.96,2.59,38.995
775,43.157,7.488,23.704,2.613,76.962
776,21.162,5.641,20.53,2.388,49.722
777,116.966,4.407,12.473,1.836,135.682
778,12.187,9.954,18.52,2.455,43.117
779,40.273,5.682,18.239,2.711,66.905
780,21.081,5.385,17.779,2.537,46.781
781,78.241,5.84,14.392,1.85,100.322
782,13.121,5.47,18.304,2.569,39.464
783,41.926,5.589,18.329,2.216,68.06
784,13.356,5.375,17.904,2.331,38.967
785,87.749,5.482,12.531,1.924,107.686
786,13.97,9.864,18.434,2.68,44.948
787,46.572,5.884,17.919,1.951,72.327
788,11.447,5.698,17.851,2.483,37.478
789,94.459,4.469,12.387,1.911,113.226
790,15.356,5.615,18.678,2.376,42.025
791,47.438,11.292,26.533,2.443,87.705
792,12.905,5.463,17.715,2.542,38.625
793,87.652,5.708,12.671,1.948,107.98
794,12.701,5.495,18.151,2.504,38.851
795,36.502,5.596,18.182,2.594,62.873
796,15.711,5.522,17.536,2.304,41.073
797,103.359,4.771,12.506,1.721,122.356
798,11.04,5.611,18.098,2.581,37.33
799,39.49,5.569,18.921,2.464,66.444
800,13.13,5.676,18.095,2.271,39.172
801,91.293,5.715,16.341,1.785,115.134
802,12.677,5.618,18.065,2.549,38.909
803,38.526,5.485,17.956,1.966,63.933
804,12.87,5.529,17.7,2.502,38.602
805,90.449,4.472,12.408,1.854,109.183
806,10.708,5.946,18.376,2.515,37.546
807,52.158,11.686,19.059,2.976,85.88
808,13.169,6.548,18.359,2.54,40.615
809,89.629,4.51,11.899,1.827,107.865
810,11.409,5.688,18.39,2.387,37.874
811,37.037,5.592,18.501,2.397,63.527
812,14.61,5.534,17.732,2.293,40.169
813,86.691,4.47,12.572,1.853,105.585
814,12.635,5.796,18.279,2.613,39.323
815,34.264,5.791,18.308,2.338,60.701
816,12.913,5.866,17.941,2.435,39.156
817,107.95,4.455,13.433,2.986,128.824
818,17.389,13.19,27.538,2.813,60.929
819,19.562,5.544,18.369,2.365,45.84
820,28.36,5.766,17.574,2.312,54.011
821,84.825,5.313,12.143,1.745,104.026
822,12.878,5.633,18.529,2.369,39.409
823,55.899,5.813,18.761,2.625,83.098
824,15.272,5.597,17.122,2.496,40.487
825,84.486,4.72,12.716,1.905,103.828
826,12.624,5.834,18.177,2.416,39.051
827,31.963,5.723,18.549,2.635,58.869
828,15.597,5.719,17.926,2.307,41.55
829,85.691,4.57,12.818,1.911,104.99
830,12.561,5.568,18.022,2.388,38.538
831,34.358,5.417,18.389,2.437,60.602
832,11.954,5.645,17.754,2.317,37.67
833,86.815,4.467,12.516,1.847,105.645
834,12.546,5.9,18.046,2.559,39.05
835,32.594,5.584,18.1,2.467,58.745
836,13.995,5.77,17.593,2.386,39.744
837,107.884,4.715,12.149,1.849,126.597
838,11.035,5.591,18.547,2.443,37.616
839,45.757,7.801,24.242,2.888,80.688
840,24.955,5.576,17.607,2.208,50.347
841,75.689,5.752,12.618,1.901,95.96
842,12.601,5.499,18.189,2.605,38.894
843,34.528,5.533,18.065,2.671,60.797
844,10.941,5.496,18.038,2.508,36.983
845,90.033,4.325,11.941,1.904,108.202
846,10.774,5.808,17.797,2.441,36.821
847,36.707,5.563,18.39,2.612,63.272
848,14.461,5.525,17.912,2.506,40.404
849,87.703,4.409,12.05,1.821,105.983
850,12.527,5.744,17.876,2.423,38.57
851,32.576,5.613,17.904,2.44,58.534
852,17.842,5.529,17.507,2.369,43.247
853,83.966,5.681,11.88,1.739,103.266
854,12.57,5.463,17.93,2.386,38.349
855,39.165,5.795,19.037,2.669,66.665
856,13.783,5.706,20.878,2.427,42.794
857,113.028,5.993,12.707,1.946,133.673
858,12.577,5.418,18.707,2.469,39.17
859,33.644,5.816,17.946,2.524,59.931
860,16.181,5.637,17.689,2.503,42.009
861,85.675,4.419,11.943,1.803,103.839
862,11.173,6.762,23.223,2.764,43.922
863,37.025,5.686,18.813,2.623,64.146
864,15.201,5.498,17.865,2.456,41.02
865,89.841,4.641,12.165,1.864,108.511
866,12.551,5.754,17.931,2.524,38.76
867,32.911,5.708,18.012,2.585,59.217
868,19.843,5.747,19.908,2.526,48.024
869,87.585,5.674,12.296,1.944,107.5
870,11.467,5.744,22.098,2.704,42.013
871,36.241,5.816,17.958,2.586,62.601
872,11.347,5.762,17.594,2.439,37.142
873,109.607,4.473,12.191,1.936,128.207
874,11.329,5.803,19.091,2.451,38.675
875,37.988,5.666,18.417,2.639,64.71
876,12.852,5.581,17.381,2.424,38.238
877,104.368,4.407,12.865,1.798,123.439
878,13.438,5.522,17.929,2.508,39.398
879,34.765,5.807,19.631,2.651,62.854
880,19.686,5.498,17.729,2.614,45.527
881,92.335,4.46,12.583,1.829,111.206
882,12.628,5.601,18.285,2.557,39.072
883,34.638,5.772,22.355,4.753,67.517
884,26.421,10.178,22.604,3.164,62.367
885,158.422,5.76,20.394,2.409,186.984
886,20.225,11.376,39.873,6.822,78.296
887,82.026,11.902,33.281,5.231,132.439
888,22.491,11.609,32.893,6.554,73.547
889,170.558,6.124,16.969,2.261,195.913
890,21.587,11.389,34.435,4.364,71.775
891,80.681,19.17,16.289,2.262,118.402
892,24.274,11.551,43.301,4.663,83.79
893,131.351,11.102,15.998,2.214,160.666
894,20.153,9.152,32.075,6.259,67.638
895,69.482,12.612,32.466,4.989,119.549
896,21.861,11.071,39.408,4.663,77.003
897,182.412,5.502,17.149,2.131,207.194
898,21.651,11.138,32.604,4.418,69.811
899,79.542,11.914,20.694,2.799,114.949
900,25.433,9.201,40.116,2.598,77.348
901,127.002,6.373,28.787,2.311,164.474
902,21.89,11.384,33.18,7.278,73.732
903,44.306,6.045,17.078,2.646,70.076
904,89.657,11.659,36.805,6.769,144.889
905,56.043,11.435,35.21,4.275,106.963
906,92.949,11.511,28.674,2.278,135.412
907,22.442,9.228,34.102,4.221,69.992
908,79.022,12.13,35.11,4.477,130.739
909,122.985,5.422,15.32,2.303,146.029
910,23.743,9.257,33.847,6.469,73.316
911,68.377,13.172,32.347,4.287,118.183
912,32.52,10.161,32.162,4.161,79.004
913,156.118,11.331,16.866,2.235,186.55
914,22.196,9.193,31.882,6.35,69.621
915,67.23,12.356,41.516,7.034,128.136
916,26.604,13.458,40.73,6.738,87.529
917,176.363,5.376,21.105,2.716,205.561
918,22.387,11.492,41.705,5.774,81.358
919,60.059,11.573,43.316,4.85,119.799
920,26.051,11.685,42.739,5.12,85.595
921,100.853,6.246,24.544,5.637,137.28
922,24.885,16.482,32.843,1.919,76.128
923,13.141,5.56,18.038,2.471,39.21
924,34.59,5.461,17.418,2.359,59.829
925,70.342,5.977,16.176,1.892,94.387
926,12.705,5.615,23.102,5.167,46.588
927,44.033,5.52,18.272,3.161,70.985
928,14.379,5.597,19.086,2.387,41.449
929,89.199,4.65,11.805,1.709,107.363
930,11.31,5.966,19.672,2.615,39.562
931,38.721,5.73,18.753,2.242,65.445
932,13.211,5.748,17.899,2.494,39.352
933,85.028,5.858,12.259,1.86,105.006
934,12.738,5.764,18.607,2.446,39.556
935,38.55,5.536,18.602,2.245,64.932
936,13.076,5.445,17.338,2.426,38.284
937,102.446,4.356,13.129,1.868,121.799
938,13.313,5.451,17.6,2.498,38.861
939,33.508,5.615,18.269,2.535,59.928
940,16.25,5.755,17.778,2.507,42.29
941,86.262,4.444,12.441,1.775,104.922
942,11.183,5.447,17.629,3.657,37.915
943,70.892,5.502,13.494,1.862,91.75
944,18.009,5.667,18.135,2.506,44.317
945,84.254,5.4,12.042,1.776,103.471
946,14.305,9.662,23.136,2.402,49.505
947,48.033,5.684,18.484,2.721,74.923
948,16.336,5.64,17.379,2.55,41.904
949,89.057,4.709,12.554,2.048,108.368
950,11.628,5.676,18.22,2.567,38.091
951,37.934,5.751,17.98,2.463,64.128
952,13.503,5.56,17.5,2.316,38.878
953,87.678,4.403,12.174,1.84,106.095
954,12.838,5.443,18.188,2.405,38.874
955,31.943,5.555,18.446,2.438,58.382
956,17.357,5.533,17.393,2.392,42.675
957,101.602,4.44,12.135,1.928,120.104
958,11.623,5.517,23.71,2.613,43.464
959,37.232,5.595,19.492,2.519,64.837
960,39.579,5.71,18.755,2.477,66.52
961,65.746,5.933,17.886,1.812,91.376
962,12.668,5.813,18.546,2.372,39.399
963,32.427,5.673,20.799,2.501,61.4
964,21.225,5.652,17.804,2.203,46.885
965,102.087,22.231,83.175,6.505,213.997
966,29.017,17.48,50.272,7.262,104.032
967,75.601,5.689,18.782,2.394,102.466
968,19.449,5.775,17.694,2.438,45.356
969,80.996,5.661,12.893,1.93,101.479
970,12.735,5.579,18.479,2.698,39.492
971,39.509,5.628,24.563,2.839,72.539
972,17.368,6.375,21.729,2.452,47.923
973,94.748,4.365,12.09,1.846,113.05
974,11.06,5.58,18.58,2.754,37.973
975,38.796,5.575,60.768,10.455,115.595
976,33.07,16.624,45.963,4.455,100.113
977,229.021,4.41,12.329,1.874,247.634
978,12.172,5.57,17.909,2.341,37.992
979,36.497,5.914,19.056,2.441,63.908
980,13.143,5.848,17.987,2.429,39.406
981,87.518,4.56,12.38,1.848,106.307
982,13.78,6.732,21.274,2.514,44.301
983,31.509,5.749,18.311,2.625,58.194
984,14.013,5.532,22.284,2.495,44.324
985,109.688,4.501,12.838,1.844,128.872
986,11.018,5.788,18.964,2.587,38.357
987,41.325,6.335,18.904,2.589,69.153
988,11.628,6.127,18.87,2.626,39.251
989,96.478,4.723,12.164,1.881,115.247
990,12.921,5.757,18.757,2.591,40.026
991,38.641,5.878,19.189,2.224,65.932
992,13.14,5.856,18.322,2.499,39.816
993,83.67,5.583,12.338,1.819,103.41
994,12.686,5.638,17.944,2.538,38.806
995,39.035,5.775,18.289,1.917,65.015
996,12.501,5.757,18.786,2.644,39.688
997,30.234,5.582,16.339,2.311,54.466
998,87.796,5.532,16.542,1.808,111.678
999,11.556,5.368,17.483,2.29,36.697
1000,60.095,5.419,21.043,3.042,89.599
1001,14.61,5.695,18.196,2.428,40.929
1002,40.494,5.609,17.912,2.783,66.798
1003,57.318,5.661,22.118,2.729,87.825
1004,20.887,10.231,20.334,2.644,54.096
1005,34.152,5.876,19.45,2.641,62.119
1006,19.422,5.84,18.755,2.49,46.507
1007,84.109,5.758,12.42,1.939,104.225
1008,12.756,5.577,17.819,2.491,38.643
1009,36.385,5.58,18.316,2.61,62.891
1010,17.625,5.572,17.478,2.48,43.154
1011,86.649,5.568,13.356,1.965,107.537
1012,11.428,5.574,19.156,2.73,38.888
1013,39.538,6.076,19.279,2.528,67.42
1014,14.804,5.694,18.321,2.525,41.344
1015,94.111,4.52,12.144,1.96,112.735
1016,11.761,5.591,21.458,2.802,41.611
1017,63.106,4.946,13.312,1.797,83.161
1018,12.958,5.72,18.509,3.63,40.817
1019,88.807,4.636,14.397,2.03,109.869
1020,12.902,5.752,18.787,2.413,39.853
1021,36.815,5.65,18.654,2.418,63.537
1022,12.862,5.582,17.883,2.328,38.655
1023,87.33,4.493,12.344,1.875,106.042
1024,12.868,5.756,18.538,2.46,39.622
1025,36.014,5.767,18.723,2.618,63.122
1026,14.215,5.586,18.195,2.473,40.469
1027,87.323,4.44,12.571,1.862,106.196
1028,13.071,5.737,19.276,2.823,40.907
1029,34.466,5.832,18.917,2.514,61.729
1030,16.831,5.771,18.168,2.567,43.338
1031,84.993,4.558,12.645,1.876,104.072
1032,12.788,5.682,18.076,2.345,38.891
1033,37.651,5.838,20.662,2.89,67.042
1034,42.776,5.827,17.886,2.572,69.061
1035,71.694,5.84,18.625,1.87,98.029
1036,12.769,5.612,18.428,2.486,39.295
1037,37.206,5.773,17.29,1.916,62.185
1038,12.688,5.698,17.809,2.291,38.485
1039,85.931,4.623,12.262,1.735,104.551
1040,12.93,5.713,18.42,2.521,39.583
1041,39.759,5.638,18.31,1.962,65.669
1042,13.195,5.517,17.673,2.302,38.688
1043,86.204,4.444,12.218,1.74,104.606
1044,12.79,5.949,23.37,2.956,45.065
1045,27.978,5.883,19.167,2.564,55.592
1046,22.159,6.005,18.551,2.557,49.272
1047,84.79,5.942,12.219,1.776,104.728
1048,12.598,5.686,19.203,2.638,40.125
1049,40.041,5.818,31.534,2.856,80.248
1050,19.411,5.868,18.57,2.545,46.394
1051,90.468,4.425,12.103,2.105,109.101
1052,12.664,5.452,18.037,2.593,38.746
1053,37.622,5.834,25.457,2.654,71.567
1054,11.396,5.557,17.89,2.498,37.341
1055,104.96,4.732,12.996,1.962,124.65
1056,11.765,5.598,18.14,2.394,37.896
1057,38.484,5.656,18.911,2.457,65.508
1058,15.572,7.48,19.704,2.34,45.095
1059,89.941,4.499,12.488,1.846,108.774
1060,12.815,5.651,18.486,2.723,39.675
1061,36.82,5.654,18.475,2.577,63.527
1062,15.414,5.488,17.794,2.335,41.032
1063,92.848,4.601,12.395,1.925,111.769
1064,11.858,5.388,18.129,2.375,37.751
1065,40.139,7.572,19.604,2.496,69.811
1066,46.548,5.887,20.407,2.386,75.228
1067,69.098,5.805,17.289,1.736,93.929
1068,12.832,5.783,18.199,2.308,39.123
1069,37.543,5.781,19.018,4.949,67.291
1070,22.129,5.636,24.19,3.304,55.258
1071,120.765,5.784,31.132,2.476,160.156
1072,12.77,5.607,17.294,2.355,38.026
1073,88.111,6.079,16.118,2.451,112.759
1074,22.189,10.887,22.207,3.116,58.4
1075,181.683,5.537,16.556,2.343,206.12
1076,20.415,9.373,33.952,4.368,68.108
1077,52.748,5.647,20.251,2.646,81.293
1078,89.644,10.862,34.763,4.335,139.605
1079,41.192,5.731,16.63,2.42,65.972
1080,132.258,5.525,19.658,2.523,159.964
1081,12.65,5.858,19.565,5.244,43.317
1082,135.519,11.075,40.053,2.316,188.963
1083,24.466,7.765,31.891,6.478,70.599
1084,122.669,5.473,16.362,2.294,146.798
1085,24.589,11.206,29.791,6.489,72.075
1086,76.697,12.363,35.673,4.606,129.338
1087,133.415,11.192,40.423,3.769,188.8
1088,20.967,12.484,23.894,6.734,64.079
1089,52.724,5.644,18.951,2.452,79.771
1090,67.029,10.121,22.749,2.522,102.421
1091,67.525,6.631,36.201,3.791,114.148
1092,32.209,15.705,28.472,2.294,78.679
1093,22.652,9.693,18.275,2.598,53.218
1094,110.651,16.182,35.882,4.265,166.98
1095,74.867,12.894,36.053,6.574,130.387
1096,78.003,11.415,25.613,2.357,117.389
1097,23.13,11.228,36.942,7.603,78.903
1098,47.113,11.402,36.415,4.291,99.221
1099,158.869,5.723,15.911,2.226,182.729
1100,20.675,11.1,32.783,4.294,68.853
1101,71.819,11.459,30.092,2.378,115.748
1102,28.741,11.641,32.398,4.33,77.11
1103,169.326,5.343,15.997,2.364,193.03
1104,22.546,11.293,32.369,4.269,70.478
1105,72.632,12.252,37.112,2.11,124.105
1106,20.495,10.809,46.149,4.942,82.395
1107,178.789,5.448,15.86,2.305,202.402
1108,23.385,12.1,43.667,6.811,85.963
1109,59.591,12.685,40.048,7.835,120.159
1110,28.448,11.461,39.213,5.831,84.953
1111,165.662,4.644,12.5,2.04,184.846
1112,13.514,5.789,18.813,2.614,40.731
1113,42.263,5.819,18.562,1.882,68.527
1114,13.075,5.723,21.844,2.594,43.237
1115,95.725,4.386,12.171,1.948,114.23
1116,12.485,5.649,17.939,2.578,38.651
1117,35.206,5.731,18.551,2.573,62.061
1118,13.676,5.704,17.68,2.466,39.526
1119,101.355,5.913,18.606,2.042,127.916
1120,12.866,5.549,18.053,2.549,39.018
1121,37.746,5.855,19.003,2.4,65.004
1122,14.828,6.825,20.232,2.504,44.388
1123,90.163,4.7,12.849,1.708,109.421
1124,13.002,5.667,18.418,2.487,39.574
1125,36.169,5.574,18.538,2.599,62.88
1126,17.363,5.646,18.12,2.283,43.413
1127,87.848,4.479,12.977,1.896,107.199
1128,12.59,5.66,19.83,4.382,42.462
1129,33.302,5.857,19.832,2.96,61.951
1130,17.549,5.534,17.858,2.321,43.262
1131,87.459,4.534,12.668,1.956,106.617
1132,12.705,5.618,18.533,2.569,39.425
1133,34.126,5.6,18.27,2.535,60.532
1134,15.534,5.706,18.107,2.266,41.613
1135,117.774,8.851,27.237,2.793,156.656
1136,13.991,6.379,23.485,3.039,46.894
1137,57.582,6.251,13.854,2.027,79.715
1138,13.805,5.764,19.361,2.513,41.443
1139,87.655,4.388,12.127,1.831,106.001
1140,12.616,5.459,18.162,2.536,38.773
1141,33.92,5.656,18.669,2.396,60.641
1142,13.28,5.339,18.074,2.311,39.004
1143,92.987,4.654,12.746,1.971,112.358
1144,12.752,5.522,21.833,2.536,42.643
1145,33.528,5.588,18.597,2.65,60.364
1146,13.361,5.711,18.095,2.367,39.533
1147,89.506,4.426,11.883,1.962,107.777
1148,12.758,5.726,18.329,2.666,39.478
1149,37.128,5.822,18.461,2.492,63.902
1150,14.536,5.714,18.587,2.349,41.185
1151,102.479,5.767,15.314,2.393,125.953
1152,11.512,5.66,19.228,2.456,38.855
1153,47.002,5.711,17.871,1.751,72.335
1154,13.238,5.749,17.52,2.383,38.89
1155,98.14,4.558,12.54,2.062,117.3
1156,13.072,5.615,18.603,2.499,39.789
1157,39.915,5.8,18.903,2.138,66.757
1158,11.852,5.909,21.17,2.831,41.761
1159,93.576,4.589,13.331,1.846,113.343
1160,12.718,5.671,17.942,2.635,38.965
1161,41.46,5.742,18.581,2.44,68.223
1162,13.777,5.596,20.54,2.627,42.54
1163,85.738,5.951,12.828,1.867,106.384
1164,12.606,5.445,18.434,2.538,39.023
1165,40.52,5.819,18.786,2.377,67.501
1166,23.771,5.572,17.338,2.343,49.024
1167,102.583,6.059,12.735,1.933,123.31
1168,12.931,5.75,18.529,2.586,39.796
1169,47.686,5.793,18.577,2.741,74.797
1170,14.737,5.6,17.971,2.365,40.673
1171,92.521,5.819,12.647,2.007,112.994
1172,13.019,5.626,17.953,2.407,39.005
1173,49.505,5.643,18.14,2.665,75.952
1174,19.492,5.8,17.993,2.432,45.718
1175,97.036,5.981,14.065,1.97,119.052
1176,13.492,5.729,18.25,2.526,39.997
1177,50.005,5.769,18.674,1.855,76.303
1178,13.242,5.6,18.102,2.373,39.317
1179,82.068,5.843,15.433,1.86,105.204
1180,13.472,9.858,17.986,2.546,43.863
1181,46.259,5.943,18.942,2.538,73.682
1182,15.763,5.607,18.595,2.546,42.511
1183,113.276,4.453,12.364,1.938,132.031
1184,11.04,5.728,17.844,2.39,37.001
1185,52.748,5.777,18.94,1.836,79.301
1186,13.449,5.49,18.068,2.24,39.247
1187,84.282,6.007,15.892,1.895,108.076
1188,12.808,5.796,22.285,2.38,43.269
1189,51.831,5.923,20.084,2.339,80.177
1190,13.041,5.587,18.407,2.533,39.568
1191,77.5,5.884,17.54,1.962,102.886
1192,12.557,5.626,18.913,2.59,39.686
1193,46.875,5.95,19.023,2.607,74.456
1194,17.107,5.735,18.202,2.451,43.496
1195,89.68,5.802,12.28,1.948,109.71
1196,12.918,5.766,21.551,3.123,43.358
1197,46.222,5.916,19.699,2.706,74.542
1198,20.908,5.595,19.756,9.388,55.647
1199,84.97,6.017,14.793,1.96,107.74
1200,13.258,5.392,18.576,2.64,39.866
1201,46.398,5.687,18.627,2.48,73.192
1202,13.971,5.511,17.887,2.347,39.717
1203,92.774,10.045,13.734,1.989,118.543
1204,15.783,5.71,19.436,2.479,43.409
1205,50.989,5.938,18.989,2.273,78.189
1206,13.05,5.598,17.48,2.542,38.669
1207,84.459,5.944,14.442,2.398,107.243
1208,13.024,5.327,18.182,2.39,38.922
1209,52.67,11.19,21.943,2.621,88.424
1210,15.657,5.598,18.076,2.594,41.925
1211,84.81,5.838,15.397,1.746,107.791
1212,13.216,5.401,18.328,2.292,39.236
1213,53.684,10.018,21.5,2.93,88.132
1214,36.945,5.591,18.0,2.468,63.005
1215,71.899,5.738,19.251,2.246,99.135
1216,13.024,5.399,17.803,2.525,38.752
1217,49.41,5.866,18.934,2.688,76.899
1218,11.383,5.581,17.519,2.385,36.868
1219,101.349,5.63,12.612,1.952,121.543
1220,12.837,5.395,18.383,2.645,39.26
1221,49.9,5.559,18.719,2.01,76.188
1222,13.262,5.362,17.448,2.328,38.399
1223,79.113,5.846,16.219,2.449,103.627
1224,16.038,11.366,18.712,2.475,48.592
1225,44.813,5.534,18.932,2.601,71.88
1226,24.491,5.431,17.574,2.483,49.978
1227,69.159,5.816,18.464,2.182,95.62
1228,12.81,5.425,17.742,2.488,38.465
1229,82.164,4.863,12.656,2.008,101.691
1230,12.829,5.279,17.73,2.269,38.106
1231,79.353,5.889,18.795,2.195,106.232
1232,12.911,5.824,21.872,2.922,43.529
1233,53.138,6.182,20.44,2.748,82.508
1234,13.563,5.686,17.761,2.376,39.386
1235,92.79,5.85,12.457,1.758,112.855
1236,13.14,5.755,18.621,2.729,40.246
1237,48.412,5.754,18.683,2.044,74.893
1238,13.101,5.617,17.662,2.319,38.699
1239,75.667,5.809,16.172,1.939,99.588
1240,13.597,9.828,19.115,2.581,45.121
1241,47.056,5.725,18.978,2.466,74.226
1242,17.13,5.812,17.954,2.343,43.239
1243,81.375,5.73,15.224,1.906,104.234
1244,17.92,5.613,21.545,4.948,50.026
1245,54.159,5.845,18.049,2.674,80.728
1246,30.079,9.959,17.833,2.533,60.405
1247,17.587,5.606,16.675,2.464,42.332
1248,96.811,5.423,12.305,1.916,116.455
1249,13.667,5.632,18.649,2.556,40.505
1250,65.976,5.766,14.958,1.956,88.655
1251,13.134,5.627,17.867,2.479,39.107
1252,49.354,5.683,17.777,2.455,75.269
1253,41.902,5.763,18.499,2.507,68.671
1254,37.289,10.405,19.71,2.495,69.899
1255,28.906,5.952,20.314,2.641,57.813
1256,40.69,5.566,17.889,2.467,66.612
