frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
1518,32.063,4.456,18.152,3.224,57.895
1519,71.587,5.41,14.833,2.048,93.878
1520,13.589,4.614,14.922,3.133,36.258
1521,51.548,4.577,13.144,3.15,72.418
1522,14.09,5.04,12.967,3.058,35.155
1523,80.071,4.744,12.957,2.02,99.792
1524,13.238,4.749,15.069,2.859,35.915
1525,52.678,4.685,12.945,3.138,73.445
1526,16.211,4.507,12.788,3.049,36.554
1527,83.026,4.632,12.594,2.174,102.426
1528,12.985,4.274,15.049,3.016,35.324
1529,54.947,4.835,13.085,2.855,75.722
1530,13.385,4.604,12.879,2.979,33.847
1531,87.312,4.669,12.397,2.082,106.46
1532,12.039,4.447,14.041,2.989,33.517
1533,55.262,4.301,13.16,2.607,75.331
1534,13.65,4.476,12.816,3.077,34.02
1535,107.036,3.805,12.659,2.138,125.638
1536,14.823,4.837,13.237,3.321,36.218
1537,53.687,4.252,13.028,3.124,74.09
1538,49.146,6.663,14.182,3.271,73.263
1539,72.083,4.639,13.01,2.911,92.643
1540,16.904,4.587,12.867,3.098,37.456
1541,47.025,4.769,14.634,3.209,69.638
1542,18.503,4.441,12.788,3.061,38.794
1543,79.781,5.502,13.598,2.819,101.7
1544,14.104,4.676,13.762,4.435,36.977
1545,53.423,4.679,13.218,3.065,74.385
1546,15.888,4.523,12.74,2.962,36.112
1547,82.551,4.596,12.989,2.14,102.276
1548,13.336,4.278,14.105,3.269,34.988
1549,59.081,4.822,13.039,2.471,79.413
1550,13.7,4.565,13.302,3.067,34.634
1551,83.681,5.048,14.545,3.025,106.299
1552,29.018,4.253,12.81,3.298,49.379
1553,48.256,4.639,12.972,3.076,68.943
1554,18.657,4.488,12.786,3.045,38.976
1555,77.549,4.766,12.889,2.228,97.431
1556,13.756,4.333,14.62,3.264,35.973
1557,58.868,4.917,13.173,2.705,79.663
1558,14.377,4.804,12.899,3.169,35.248
1559,83.075,5.423,13.959,2.374,104.831
1560,12.13,4.332,17.028,2.932,36.423
1561,54.471,4.56,13.014,3.188,75.232
1562,13.438,4.123,12.85,3.061,33.471
1563,82.21,4.809,12.814,2.049,101.882
1564,13.118,4.056,14.833,3.059,35.065
1565,55.417,4.69,13.046,3.052,76.205
1566,23.057,4.653,12.771,2.996,43.477
1567,80.13,8.514,15.538,3.113,107.295
1568,18.865,4.589,12.73,2.881,39.065
1569,51.577,4.731,13.071,3.149,72.528
1570,17.031,4.609,12.809,3.014,37.464
1571,76.032,4.624,12.948,2.152,95.755
1572,12.045,4.437,13.807,3.161,33.45
1573,55.066,4.757,13.102,3.124,76.049
1574,14.688,4.138,12.825,3.018,34.669
1575,81.494,3.881,13.006,2.184,100.566
1576,13.063,4.167,15.004,2.972,35.206
1577,57.057,4.266,13.015,2.072,76.41
1578,13.494,4.484,14.359,3.044,35.38
1579,75.836,4.801,12.915,2.161,95.714
1580,23.479,8.218,17.479,6.352,55.527
1581,76.955,5.762,13.912,3.464,100.093
1582,76.895,8.856,27.305,8.636,121.693
1583,61.818,16.744,29.776,10.824,119.162
1584,53.549,9.975,21.442,7.128,92.094
1585,32.13,10.545,39.994,5.081,87.751
1586,31.385,8.02,22.168,4.921,66.494
1587,147.427,10.477,19.532,4.602,182.037
1588,20.987,8.762,19.273,4.935,53.957
1589,116.095,8.545,19.344,2.96,146.943
1590,27.395,8.721,19.137,5.086,60.34
1591,137.048,4.612,12.65,3.065,157.374
1592,18.582,8.339,19.679,5.015,51.615
1593,131.461,6.508,19.55,3.842,161.361
1594,23.156,8.672,19.404,5.014,56.245
1595,170.513,8.097,14.818,2.874,196.302
1596,20.659,8.388,18.759,4.845,52.651
1597,121.072,10.053,12.92,2.995,147.039
1598,18.294,11.771,28.65,8.708,67.423
1599,57.182,7.764,14.706,3.179,82.83
1600,118.443,4.056,14.172,3.175,139.846
1601,20.937,6.739,15.625,4.31,47.611
1602,112.832,5.177,14.951,3.048,136.009
1603,140.155,4.837,13.785,3.041,161.819
1604,23.9,7.588,19.269,4.927,55.684
1605,121.428,5.102,13.191,3.479,143.2
1606,44.854,8.598,22.236,2.726,78.414
1607,126.286,8.812,18.63,4.83,158.558
1608,48.108,8.752,17.781,2.906,77.547
1609,97.892,4.751,12.562,2.984,118.189
1610,21.715,8.237,19.564,4.819,54.335
1611,162.104,8.832,14.773,3.058,188.767
1612,21.94,8.196,19.621,4.971,54.728
1613,126.124,10.045,22.296,3.045,161.51
1614,22.462,7.996,19.312,4.842,54.612
1615,155.868,4.263,13.945,3.082,177.158
1616,22.432,8.906,19.976,5.095,56.409
1617,120.686,5.173,14.483,2.857,143.199
1618,12.797,4.453,12.5,2.869,32.619
1619,179.122,4.614,12.928,3.218,199.881
1620,22.226,9.468,22.32,6.08,60.094
1621,70.481,7.186,15.383,3.634,96.685
1622,43.393,8.035,20.184,7.149,78.76
1623,107.794,5.273,19.378,7.021,139.466
1624,24.943,4.654,12.976,3.135,45.707
1625,50.882,4.322,13.059,3.027,71.29
1626,18.977,4.619,14.715,3.178,41.488
1627,80.019,4.354,12.889,2.238,99.5
1628,11.734,4.516,15.092,2.942,34.285
1629,60.505,4.667,13.042,2.795,81.009
1630,13.325,4.699,12.737,3.147,33.909
1631,81.507,4.676,12.934,2.204,101.322
1632,13.66,4.389,12.893,3.049,33.99
1633,59.862,4.596,13.27,2.824,80.551
1634,11.57,4.879,13.499,3.401,33.348
1635,90.079,4.385,12.923,2.113,109.499
1636,13.254,4.477,14.879,3.074,35.685
1637,56.033,4.56,12.999,3.257,76.849
1638,13.473,4.435,12.946,2.967,33.821
1639,81.611,4.736,15.453,3.251,105.051
1640,21.523,8.492,13.708,3.209,46.932
1641,50.799,4.897,13.102,3.004,71.802
1642,15.175,5.173,14.394,3.033,37.774
1643,89.472,4.763,12.698,2.041,108.973
1644,13.513,4.415,13.855,3.302,35.085
1645,57.349,4.335,13.062,3.084,77.831
1646,19.689,4.577,12.754,2.938,39.958
1647,75.285,4.532,13.245,2.879,95.941
1648,13.671,7.17,12.923,3.13,36.895
1649,58.191,4.683,12.993,3.205,79.073
1650,13.814,4.703,12.928,3.098,34.542
1651,88.011,4.673,12.673,2.08,107.437
1652,11.594,4.513,13.086,2.98,32.173
1653,63.513,3.956,12.961,2.263,82.693
1654,11.761,4.57,13.684,3.239,33.254
1655,87.775,4.311,12.809,5.242,110.137
1656,13.114,4.63,22.693,7.181,47.619
1657,54.592,4.716,13.786,3.048,76.142
1658,23.735,4.674,12.772,3.152,44.334
1659,65.943,4.735,14.34,3.511,88.529
1660,17.552,4.401,13.105,2.986,38.043
1661,65.472,4.502,12.914,2.167,85.056
1662,13.597,4.616,12.801,2.929,33.944
1663,106.256,4.701,12.761,2.092,125.81
1664,11.652,4.457,13.985,3.164,33.257
1665,64.613,4.648,13.004,2.319,84.584
1666,13.154,4.432,12.845,3.134,33.565
1667,83.584,4.434,12.773,2.121,102.911
1668,11.788,4.567,12.921,3.092,32.368
1669,60.113,4.858,13.036,2.408,80.416
1670,12.015,4.471,13.912,2.876,33.273
1671,85.542,4.67,12.712,2.083,105.008
1672,14.998,4.412,17.25,3.02,39.679
1673,85.115,3.684,12.516,2.218,103.533
1674,12.096,4.742,12.789,3.287,32.914
1675,86.593,4.389,12.842,2.208,106.032
1676,11.737,4.657,13.967,3.088,33.448
1677,60.592,4.324,12.95,2.174,80.04
1678,13.626,4.307,14.742,3.202,35.878
1679,81.045,4.668,13.003,2.184,100.901
1680,13.581,5.308,15.024,3.671,37.585
1681,49.978,4.44,13.056,3.239,70.713
1682,21.242,4.85,12.879,3.218,42.189
1683,78.843,4.705,13.102,2.372,99.022
1684,13.143,4.617,12.917,2.883,33.559
1685,61.791,4.552,13.126,3.162,82.631
1686,14.314,4.67,12.868,3.193,35.045
1687,82.952,4.857,12.982,2.29,103.081
1688,13.578,4.531,16.814,3.504,38.428
1689,65.825,4.882,13.028,3.337,87.071
1690,35.542,4.709,12.811,3.113,56.175
1691,60.214,4.773,13.932,3.211,82.131
1692,23.245,4.561,12.786,3.064,43.657
1693,48.754,4.19,13.082,2.899,68.925
1694,19.187,4.745,12.782,3.052,39.765
1695,67.239,4.73,12.928,3.306,88.203
1696,21.204,5.439,13.24,3.164,43.048
1697,46.538,4.53,13.015,3.085,67.168
1698,14.625,4.459,12.813,2.952,34.85
1699,75.638,4.761,12.774,2.214,95.387
1700,12.132,4.521,14.023,2.979,33.655
1701,57.156,4.505,13.054,3.271,77.986
1702,13.565,5.879,12.792,3.078,35.314
1703,83.691,4.699,12.807,2.101,103.299
1704,15.283,4.696,15.039,3.123,38.142
1705,51.646,14.373,23.777,3.427,93.222
1706,12.656,4.885,12.887,3.153,33.581
1707,93.419,3.819,12.501,2.195,111.934
1708,13.23,4.549,14.946,2.965,35.69
1709,51.144,4.676,13.047,3.146,72.014
1710,18.107,4.898,13.774,3.72,40.498
1711,78.054,4.457,13.161,3.102,98.774
1712,12.393,4.694,13.025,3.021,33.133
1713,57.486,4.863,13.117,2.242,77.708
1714,13.515,4.735,12.738,3.0,33.988
1715,76.546,5.067,13.089,3.173,97.876
1716,14.661,4.659,12.941,2.978,35.239
1717,56.041,4.821,12.959,3.043,76.863
1718,13.252,4.648,12.815,2.945,33.66
1719,79.472,4.684,13.014,2.261,99.431
1720,13.659,4.157,14.693,3.113,35.622
1721,59.392,4.066,13.006,3.2,79.665
1722,17.403,6.79,14.265,5.0,43.459
1723,99.841,3.934,12.574,2.161,118.509
1724,13.383,4.624,13.836,3.163,35.006
1725,55.947,4.162,13.035,3.194,76.338
1726,12.821,4.343,12.793,3.252,33.209
1727,90.522,4.809,13.094,2.322,110.747
1728,11.78,4.588,12.997,3.17,32.534
1729,59.87,4.703,13.079,3.2,80.852
1730,13.551,4.374,12.843,2.994,33.763
1731,85.757,4.293,12.816,2.181,105.048
1732,11.741,4.703,15.107,2.938,34.49
1733,62.2,5.029,13.114,3.133,83.477
1734,13.937,4.651,12.848,3.101,34.538
1735,85.94,4.816,13.176,2.278,106.21
1736,14.751,4.209,12.907,2.965,34.832
1737,63.306,4.662,13.03,2.194,83.192
1738,13.243,4.078,20.924,7.857,46.102
1739,93.27,4.385,12.882,2.319,112.856
1740,11.849,4.684,13.515,3.256,33.304
1741,61.152,4.531,15.433,2.163,83.28
1742,13.616,4.726,12.803,3.204,34.349
1743,93.602,4.994,12.806,2.27,113.672
1744,12.678,4.809,13.205,3.311,34.002
1745,60.366,4.99,13.11,3.335,81.801
1746,16.716,4.781,12.84,3.219,37.556
1747,50.535,4.612,12.647,3.036,70.831
1748,51.177,4.682,12.896,3.197,71.953
1749,34.917,4.489,12.938,2.935,55.28
1750,51.192,4.676,13.047,3.212,72.128
1751,19.483,4.949,13.007,3.222,40.661
1752,56.118,4.814,12.844,3.349,77.125
1753,44.954,4.758,12.871,3.269,65.851
1754,49.919,9.997,27.732,4.985,92.633
1755,15.714,4.259,13.185,2.983,36.142
1756,64.062,4.218,13.031,3.468,84.78
1757,45.025,4.654,12.946,3.275,65.9
1758,54.2,5.049,12.987,3.358,75.594
1759,23.348,4.552,12.903,3.126,43.929
1760,48.689,4.501,12.698,3.194,69.082
1761,55.131,4.775,12.911,3.097,75.914
1762,39.67,4.744,12.88,3.13,60.425
1763,36.121,4.158,12.909,3.189,56.377
1764,39.949,4.704,12.842,3.207,60.703
1765,76.175,4.818,13.143,3.335,97.471
1766,18.191,4.551,12.911,3.076,38.73
1767,57.693,4.971,14.796,3.27,80.73
1768,16.607,4.563,12.827,3.157,37.154
1769,84.721,4.65,13.044,2.502,104.916
1770,13.238,4.251,14.066,3.115,34.669
1771,77.209,4.737,13.09,3.129,98.164
1772,14.995,4.486,13.503,3.026,36.01
1773,93.943,4.771,12.817,2.206,113.737
1774,13.327,4.548,12.738,3.089,33.701
1775,69.503,4.618,13.142,2.143,89.407
1776,13.902,4.563,13.538,3.018,35.022
1777,101.225,4.356,12.938,3.0,121.518
1778,16.942,10.361,30.65,10.484,68.437
1779,54.086,5.677,13.23,3.278,76.271
1780,141.321,5.686,13.021,3.313,163.34
1781,27.722,7.769,19.294,4.32,59.104
1782,150.759,7.1,20.789,7.013,185.662
1783,17.504,4.654,12.668,3.112,37.938
1784,95.25,5.764,12.771,2.962,116.747
1785,176.668,4.814,12.775,2.86,197.117
1786,23.102,8.318,19.238,4.835,55.493
1787,134.563,4.872,14.653,3.118,157.206
1788,16.983,4.34,12.92,2.967,37.21
1789,203.808,3.991,14.664,2.994,225.457
1790,21.188,7.129,16.811,6.951,52.079
1791,145.119,6.373,26.202,5.133,182.826
1792,25.978,7.757,22.82,7.477,64.033
1793,182.114,8.533,17.327,3.081,211.056
1794,23.371,11.965,20.074,4.812,60.221
1795,81.746,8.26,17.705,7.476,115.188
1796,34.568,10.063,24.204,3.233,72.067
1797,131.091,4.53,13.482,3.565,152.668
1798,13.131,4.366,12.861,2.86,33.218
1799,153.452,4.555,12.577,2.93,173.513
1800,21.171,8.461,19.537,5.042,54.211
1801,224.704,11.355,14.761,2.928,253.748
1802,13.225,4.67,12.786,2.989,33.67
1803,157.373,4.621,12.671,2.883,177.549
1804,23.106,8.419,16.938,7.181,55.644
1805,116.647,4.701,12.885,3.09,137.323
1806,137.434,4.699,12.735,3.033,157.901
1807,21.674,7.661,16.839,7.086,53.259
1808,131.532,7.845,19.463,5.01,163.85
1809,83.121,7.359,20.999,4.943,116.423
1810,135.782,11.743,19.512,5.01,172.047
1811,18.229,8.858,17.417,4.985,49.489
1812,106.26,10.666,14.375,3.222,134.523
1813,86.248,13.039,22.427,5.292,127.007
1814,79.758,13.054,24.423,4.643,121.878
1815,22.731,9.525,21.153,5.146,58.555
1816,146.668,8.253,21.84,5.236,181.997
1817,84.668,8.687,20.189,7.471,121.015
1818,71.036,4.485,12.946,3.26,91.726
1819,23.915,4.199,12.908,3.017,44.039
1820,59.301,4.618,15.126,5.098,84.143
1821,55.089,4.85,13.037,3.148,76.125
1822,62.225,5.081,12.895,3.289,83.49
1823,19.572,4.096,12.93,3.255,39.854
1824,64.405,4.809,12.894,3.257,85.365
1825,41.146,4.508,12.828,3.058,61.541
1826,60.891,4.738,13.032,3.312,81.973
1827,24.804,4.627,12.886,3.139,45.456
1828,55.478,4.682,13.062,3.229,76.45
1829,47.366,4.657,12.843,3.221,68.087
1830,51.199,4.62,12.914,3.317,72.051
1831,30.415,4.673,13.736,3.35,52.174
1832,55.283,4.531,12.838,3.223,75.874
1833,56.698,4.746,12.911,3.198,77.553
1834,42.264,4.691,12.994,3.278,63.227
1835,39.867,4.658,12.863,3.226,60.614
1836,64.763,4.461,12.853,3.111,85.187
1837,56.135,4.695,13.019,3.271,77.119
1838,44.633,4.617,12.918,3.483,65.65
1839,36.523,4.508,13.08,3.111,57.221
1840,40.617,4.631,12.828,3.055,61.131
1841,71.306,4.881,12.839,3.236,92.262
1842,29.958,4.49,12.87,3.079,50.397
1843,49.936,4.637,12.908,3.144,70.625
1844,27.993,4.45,12.814,3.051,48.308
1845,73.11,4.772,12.885,3.118,93.884
1846,23.366,4.09,12.936,3.1,43.492
1847,61.305,4.614,13.029,3.208,82.157
1848,14.751,4.524,12.697,3.046,35.018
1849,86.532,4.29,12.891,2.192,105.905
1850,13.067,4.477,12.823,2.972,33.338
1851,60.501,6.214,20.477,3.065,90.257
1852,15.146,4.554,14.184,3.529,37.412
1853,106.433,3.932,12.62,2.117,125.102
1854,12.089,4.434,13.564,2.996,33.083
1855,66.769,4.993,13.424,3.115,88.301
1856,11.964,4.527,12.788,2.855,32.135
1857,88.577,4.823,12.948,2.212,108.56
1858,13.258,4.271,14.079,2.999,34.607
1859,63.326,4.824,12.881,2.322,83.353
1860,13.629,4.244,12.939,3.149,33.962
1861,92.92,4.663,13.064,2.214,112.86
1862,13.294,4.81,12.88,3.201,34.185
1863,68.094,4.684,13.001,2.163,87.942
1864,13.553,4.496,13.992,3.069,35.109
1865,96.023,4.834,12.976,2.495,116.328
1866,13.297,4.208,14.93,2.977,35.412
1867,78.417,4.609,13.709,3.292,100.028
1868,23.999,4.754,12.994,3.165,44.913
1869,77.102,4.859,13.019,3.307,98.287
1870,23.353,4.81,13.0,6.403,47.567
1871,58.741,4.901,13.074,3.15,79.867
1872,21.032,4.783,12.891,3.255,41.96
1873,78.911,4.69,13.064,3.302,99.967
1874,18.155,4.323,13.056,3.095,38.629
1875,63.293,4.656,13.026,3.075,84.05
1876,13.76,4.98,13.663,3.458,35.861
1877,89.649,4.953,13.08,2.246,109.928
1878,13.293,4.43,12.97,3.075,33.769
1879,66.053,4.381,13.188,2.74,86.362
1880,13.929,4.592,12.888,3.065,34.473
1881,85.791,4.923,13.057,3.386,107.158
1882,14.981,4.597,13.002,3.171,35.751
1883,99.478,3.935,12.722,2.247,118.382
1884,11.617,3.773,12.866,3.054,31.309
1885,98.805,4.454,12.931,2.2,118.391
1886,13.279,4.273,13.654,2.99,34.197
1887,66.264,4.957,13.688,3.121,88.029
1888,12.823,4.081,12.79,3.122,32.816
1889,91.514,4.615,12.874,2.229,111.232
1890,11.823,4.311,14.359,2.96,33.452
1891,68.385,4.571,13.051,3.206,89.213
1892,14.752,4.522,12.854,3.03,35.158
1893,85.125,4.702,13.042,2.152,105.021
1894,13.559,4.412,15.246,3.152,36.369
1895,60.94,4.151,14.601,3.068,82.761
1896,18.223,4.437,12.817,3.011,38.488
1897,84.188,4.686,13.088,2.298,104.26
1898,19.586,9.859,29.964,3.294,62.703
1899,38.776,4.089,13.208,3.147,59.22
1900,33.814,7.144,12.931,3.141,57.029
1901,66.09,4.637,12.935,3.324,86.985
1902,25.779,4.528,12.902,3.152,46.362
1903,50.691,4.533,13.07,3.447,71.741
1904,28.795,7.898,12.962,3.084,52.739
1905,74.613,4.819,13.063,3.293,95.788
1906,24.846,4.533,12.962,3.11,45.451
1907,53.526,4.377,12.909,3.139,73.95
1908,22.318,3.899,12.826,3.035,42.078
1909,77.703,4.664,13.01,2.918,98.296
1910,13.037,4.196,12.936,3.249,33.418
1911,62.61,4.807,13.275,2.96,83.651
1912,15.944,4.768,13.134,3.114,36.96
1913,82.82,4.923,12.961,2.339,103.042
1914,19.059,11.41,29.584,3.31,63.364
1915,36.394,4.861,14.087,3.173,58.515
1916,40.068,4.718,12.822,3.224,60.833
1917,63.752,4.643,13.095,3.495,84.985
1918,28.347,4.13,12.834,3.023,48.334
1919,47.275,4.835,13.313,3.028,68.452
1920,20.482,4.357,12.72,2.919,40.478
1921,80.11,4.569,13.046,3.097,100.822
1922,11.588,4.434,12.851,3.025,31.899
1923,64.68,4.577,13.016,2.294,84.566
1924,13.546,4.423,12.844,3.08,33.893
1925,85.768,4.569,13.174,2.261,105.771
1926,13.451,4.078,12.841,3.167,33.537
1927,65.609,4.325,13.035,2.24,85.209
1928,13.571,4.309,12.865,3.061,33.806
1929,88.696,4.759,12.783,2.176,108.414
1930,13.811,9.822,24.436,9.153,57.222
1931,50.814,4.74,12.986,3.507,72.047
1932,30.914,4.682,12.887,3.014,51.497
1933,67.986,4.553,13.039,3.222,88.8
1934,20.439,4.515,12.895,3.113,40.962
1935,56.665,4.614,12.985,3.302,77.565
1936,22.996,4.614,12.981,3.097,43.687
1937,88.736,4.231,12.735,2.181,107.883
1938,13.523,4.26,17.761,6.104,41.647
1939,107.802,4.699,16.655,2.857,132.014
1940,11.705,4.55,12.826,3.075,32.156
1941,88.852,4.657,12.754,2.153,108.417
1942,13.171,4.494,15.207,3.101,35.972
1943,60.899,4.803,13.055,3.028,81.785
1944,13.591,4.676,12.842,3.219,34.329
1945,92.778,4.865,13.335,3.373,114.351
1946,37.478,4.651,12.851,3.114,58.094
1947,35.953,4.642,12.866,3.104,56.566
1948,39.554,4.637,12.844,3.077,60.112
1949,59.52,4.318,12.909,3.166,79.914
1950,27.32,4.654,12.905,3.144,48.023
1951,53.466,4.276,12.973,3.115,73.83
1952,19.831,4.529,12.82,3.082,40.263
1953,77.273,4.639,13.004,3.308,98.225
1954,15.886,4.547,12.882,3.084,36.399
1955,63.436,4.79,13.154,3.289,84.668
1956,13.044,4.751,12.836,3.165,33.796
1957,97.042,4.684,12.65,2.348,116.723
1958,13.161,4.436,14.297,3.007,34.901
1959,61.434,4.9,12.981,2.924,82.239
1960,13.741,4.425,13.018,3.319,34.504
1961,106.176,4.787,13.027,1.816,125.806
1962,13.073,4.217,12.84,3.142,33.271
1963,63.82,4.477,12.99,1.482,82.769
1964,13.87,4.052,13.214,2.192,33.329
1965,91.338,4.744,12.581,1.499,110.162
1966,15.581,7.297,23.63,3.985,50.494
1967,109.465,4.522,13.043,2.239,129.269
1968,20.933,8.378,19.464,4.223,52.998
1969,148.895,10.947,21.244,2.014,183.099
1970,32.021,6.486,23.339,2.136,63.982
1971,114.042,9.068,19.248,4.161,146.519
1972,34.714,8.359,19.623,4.394,67.09
1973,157.096,9.563,19.931,2.025,188.616
1974,21.215,8.534,19.143,4.137,53.028
1975,127.669,4.642,12.708,2.041,147.061
1976,13.862,4.405,12.624,1.994,32.885
1977,207.303,4.581,12.609,2.123,226.616
1978,25.078,8.359,21.748,5.04,60.224
1979,114.871,6.649,19.472,4.166,145.158
1980,29.868,10.33,17.421,4.211,61.83
1981,185.917,5.106,13.012,2.138,206.173
1982,24.385,8.664,20.388,3.147,56.584
1983,131.85,6.163,14.738,2.284,155.035
1984,17.947,8.528,23.081,4.174,53.728
1985,108.9,8.916,19.432,4.117,141.365
1986,60.382,8.4,22.461,4.134,95.377
1987,84.786,10.307,18.685,4.104,117.882
1988,62.008,8.554,23.191,4.111,97.863
1989,137.697,9.245,22.874,4.105,173.921
1990,45.978,8.402,17.471,3.031,74.882
1991,88.662,7.913,19.791,3.798,120.165
1992,69.934,11.525,23.096,4.069,108.624
1993,136.914,8.468,19.413,4.17,168.965
1994,53.802,8.628,19.277,4.03,85.737
1995,87.768,7.987,23.112,4.166,123.033
1996,55.831,8.652,19.208,4.116,87.806
1997,71.721,7.964,19.659,4.116,103.46
1998,122.86,8.715,22.327,3.077,156.98
1999,22.427,8.835,21.848,4.901,58.012
2000,145.026,4.515,13.062,2.102,164.705
2001,22.39,8.005,19.292,2.071,51.759
2002,142.622,7.439,16.487,2.23,168.778
2003,18.572,6.654,20.511,4.12,49.857
2004,131.132,5.939,15.322,2.373,154.765
2005,22.052,8.134,20.308,4.254,54.748
2006,102.103,4.843,12.902,2.21,122.058
2007,28.841,4.95,12.993,2.034,48.817
2008,72.606,8.127,12.88,1.453,95.066
2009,13.323,4.13,12.851,2.196,32.5
2010,65.215,4.723,12.928,2.152,85.018
2011,40.705,4.537,12.814,2.209,60.266
2012,55.931,4.475,12.956,2.2,75.562
2013,21.377,4.35,14.499,2.024,42.25
2014,57.641,13.475,37.087,2.241,110.444
2015,16.002,4.531,12.931,2.204,35.668
2016,86.523,3.721,12.482,1.523,104.25
2017,11.478,4.612,14.408,2.14,32.639
2018,65.772,4.48,12.88,2.088,85.22
2019,34.93,4.503,12.964,2.19,54.587
2020,63.178,4.662,12.979,2.264,83.083
2021,16.643,4.129,12.92,2.195,35.886
2022,59.195,4.591,12.93,2.215,78.93
2023,44.092,4.724,13.006,2.231,64.053
2024,56.13,4.872,13.056,2.265,76.323
2025,21.826,4.235,12.942,2.128,41.131
2026,60.161,4.687,13.86,2.159,80.866
2027,37.25,4.891,12.957,2.214,57.313
2028,63.817,4.665,13.019,2.091,83.592
2029,18.559,4.567,12.942,2.137,38.205
2030,69.77,8.629,12.969,2.097,93.465
2031,42.818,4.554,12.99,2.139,62.501
2032,47.949,4.322,12.968,2.056,67.295
2033,27.309,4.512,12.832,2.168,46.821
2034,52.428,4.638,12.855,2.163,72.084
2035,47.807,4.772,12.945,2.157,67.681
2036,47.06,4.74,12.988,2.252,67.039
2037,29.366,4.333,12.814,2.128,48.641
2038,49.614,4.619,12.843,2.049,69.125
2039,46.651,4.547,12.974,2.131,66.303
2040,49.047,4.765,13.187,2.26,69.259
2041,28.996,4.766,12.843,2.24,48.844
2042,49.424,4.538,12.844,2.24,69.047
2043,48.868,5.192,13.826,2.192,70.077
2044,45.799,4.81,12.942,2.232,65.783
2045,32.913,4.549,12.949,2.163,52.573
2046,48.843,6.812,30.673,4.513,90.84
2047,36.102,4.265,12.955,2.198,55.52
2048,63.668,4.707,13.017,2.214,83.606
2049,12.044,4.64,12.911,2.102,31.697
2050,67.188,4.773,12.977,2.203,87.14
2051,40.486,4.488,12.846,2.179,59.998
2052,55.665,4.512,13.013,2.063,75.253
2053,23.231,4.687,12.841,2.1,42.858
2054,53.768,4.724,15.505,2.142,76.138
2055,46.623,4.652,12.855,2.198,66.327
2056,52.059,4.269,12.947,2.118,71.394
2057,24.136,4.711,13.52,2.175,44.543
2058,50.337,4.703,14.819,5.053,74.913
2059,49.867,4.563,12.919,2.244,69.593
2060,48.309,4.222,14.705,2.11,69.346
2061,21.457,4.488,12.786,1.992,40.723
2062,60.327,4.481,22.094,6.134,93.038
2063,61.642,4.713,12.966,2.151,81.472
2064,54.058,4.71,12.973,2.196,73.936
2065,21.377,4.584,12.91,2.223,41.094
2066,56.645,4.432,12.819,2.286,76.182
2067,50.76,4.879,13.022,2.275,70.937
2068,45.559,4.762,12.926,2.145,65.392
2069,33.614,3.946,12.907,2.1,52.566
2070,48.247,4.648,12.759,2.169,67.823
2071,58.398,4.173,12.924,2.209,77.703
2072,40.082,4.44,12.854,2.135,59.511
2073,41.238,4.618,12.969,2.156,60.982
2074,43.963,4.581,12.822,2.02,63.386
2075,55.236,4.701,12.948,2.024,74.909
2076,44.744,4.721,12.85,2.004,64.32
2077,35.38,4.631,12.85,2.053,54.915
2078,53.459,5.435,13.046,2.294,74.234
2079,76.996,4.716,13.018,2.074,96.803
2080,17.144,4.469,12.787,2.147,36.547
2081,53.065,3.932,13.093,2.078,72.168
2082,24.886,4.571,12.79,2.125,44.372
2083,77.49,4.599,13.152,2.222,97.463
2084,20.904,4.696,12.878,3.079,41.557
2085,57.142,5.929,13.018,2.175,78.264
2086,26.824,4.916,12.803,2.203,46.746
2087,86.099,4.838,14.864,1.745,107.547
2088,12.414,4.508,12.801,2.275,31.998
2089,69.087,4.634,13.036,2.231,88.987
2090,15.373,4.466,12.773,2.084,34.696
2091,91.593,4.682,12.915,1.43,110.62
2092,11.773,4.654,13.893,3.183,33.503
2093,64.625,4.548,16.074,7.384,92.631
2094,22.227,4.492,14.253,3.145,44.117
2095,97.81,4.932,12.718,2.081,117.542
2096,11.561,4.353,16.113,3.457,35.483
2097,64.114,4.848,13.197,3.097,85.256
2098,17.34,4.546,12.834,3.032,37.751
2099,88.681,5.275,13.988,2.998,110.943
2100,12.041,4.614,12.842,3.158,32.655
2101,69.923,4.81,13.006,3.156,90.895
2102,14.697,4.389,12.793,3.196,35.075
2103,92.537,4.883,14.335,3.201,114.956
2104,19.808,4.597,12.88,3.064,40.349
2105,63.685,4.286,13.086,3.129,84.186
2106,17.455,4.116,12.728,3.102,37.4
2107,88.468,4.615,13.005,2.994,109.081
2108,13.66,4.455,12.871,2.89,33.876
2109,95.007,4.746,12.778,2.037,114.568
2110,11.504,4.564,12.722,3.138,31.928
2111,91.146,4.719,13.005,2.206,111.076
2112,12.839,4.359,13.591,3.015,33.804
2113,65.551,4.55,13.039,3.151,86.291
2114,13.384,4.493,14.419,3.018,35.315
2115,93.186,4.745,12.936,2.261,113.128
2116,13.308,4.46,12.908,2.952,33.627
2117,64.863,4.769,13.024,2.155,84.812
2118,14.351,4.433,13.093,3.051,34.928
2119,87.532,4.646,12.956,2.988,108.122
2120,13.429,4.67,12.708,3.072,33.878
2121,64.182,4.665,12.958,3.15,84.955
2122,19.533,4.483,12.762,3.149,39.927
2123,85.818,4.372,13.085,3.307,106.582
2124,14.852,4.57,12.866,5.202,37.49
